id,scenario,wrongness,typicality,scenario_3,scenario_7
239,clif_harm_e_05_1,4,4,clif,clif_harm
239,clif_harm_e_06_1,3,2,clif,clif_harm
239,clif_harm_e_07_1,5,1,clif,clif_harm
239,clif_harm_e_08_1,4,5,clif,clif_harm
239,clif_harm_e_09_1,5,4,clif,clif_harm
239,clif_harm_e_10_1,0,1,clif,clif_harm
239,clif_harm_e_11_1,1,2,clif,clif_harm
239,clif_harm_e_12_1,2,1,clif,clif_harm
239,clif_harm_e_13_1,3,1,clif,clif_harm
239,clif_harm_e_14_1,1,3,clif,clif_harm
239,clif_harm_e_15_1,3,3,clif,clif_harm
239,clif_harm_e_16_1,5,1,clif,clif_harm
239,clif_harm_ph_01_1,2,1,clif,clif_harm
239,clif_harm_ph_02_1,5,1,clif,clif_harm
239,clif_harm_ph_03_1,2,2,clif,clif_harm
239,clif_fair_02_1,5,2,clif,clif_fair
239,clif_fair_03_1,2,2,clif,clif_fair
239,clif_fair_04_1,3,4,clif,clif_fair
239,clif_fair_05_1,1,1,clif,clif_fair
239,clif_fair_06_1,2,2,clif,clif_fair
239,clif_fair_07_1,5,1,clif,clif_fair
239,clif_fair_08_1,3,3,clif,clif_fair
239,clif_fair_09_1,2,0,clif,clif_fair
239,clif_fair_10_1,3,1,clif,clif_fair
239,clif_fair_11_1,4,4,clif,clif_fair
239,clif_fair_12_1,4,1,clif,clif_fair
239,clif_pure_1_1,5,1,clif,clif_pure
239,clif_pure_02_1,5,0,clif,clif_pure
239,clif_pure_03_1,5,2,clif,clif_pure
239,clif_pure_04_1,1,0,clif,clif_pure
239,clif_pure_05_1,1,0,clif,clif_pure
239,clif_pure_06_1,5,1,clif,clif_pure
239,clif_pure_07_1,2,0,clif,clif_pure
239,clif_pure_08_1,5,1,clif,clif_pure
239,clif_pure_09_1,5,1,clif,clif_pure
239,clif_pure_10_1,3,0,clif,clif_pure
239,emt_14_1,2,2,emt,emt
239,emt_15_1,3,3,emt,emt
239,emt_12_1,3,3,emt,emt
239,emt_13_1,2,4,emt,emt
239,emt_11_1,3,4,emt,emt
239,emt_10_1,4,5,emt,emt
239,emt_09_1,2,2,emt,emt
239,emt_08_1,2,2,emt,emt
239,emt_07_1,0,3,emt,emt
239,emt_06_1,4,3,emt,emt
239,emt_05_1,1,5,emt,emt
239,emt_04_1,4,3,emt,emt
239,emt_03_1,2,2,emt,emt
239,emt_02_1,4,5,emt,emt
239,emt_01_1,5,4,emt,emt
239,graham_pure_05_1,5,0,graham,graham_pure
239,graham_pure_04_1,1,0,graham,graham_pure
239,graham_pure_03_1,2,0,graham,graham_pure
239,graham_pure_02_1,5,1,graham,graham_pure
239,graham_pure_01_1,2,0,graham,graham_pure
239,graham_fair_05_1,5,2,graham,graham_fair
239,graham_fair_04_1,5,2,graham,graham_fair
239,graham_fair_03_1,4,5,graham,graham_fair
239,graham_fair_02_1,4,3,graham,graham_fair
239,graham_fair_01_1,2,2,graham,graham_fair
239,graham_harm_05_1,5,0,graham,graham_harm
239,graham_harm_04_1,1,3,graham,graham_harm
239,graham_harm_03_1,4,2,graham,graham_harm
239,graham_harm_02_1,5,3,graham,graham_harm
239,graham_harm_01_1,5,2,graham,graham_harm
240,clif_harm_e_01_1,5,1,clif,clif_harm
240,clif_harm_e_02_1,4,5,clif,clif_harm
240,clif_harm_e_03_1,5,5,clif,clif_harm
240,clif_harm_e_04_1,5,5,clif,clif_harm
240,clif_harm_e_05_1,5,1,clif,clif_harm
240,clif_harm_e_06_1,5,3,clif,clif_harm
240,clif_harm_e_07_1,5,1,clif,clif_harm
240,clif_harm_e_08_1,5,5,clif,clif_harm
240,clif_harm_e_09_1,4,5,clif,clif_harm
240,clif_harm_e_10_1,4,5,clif,clif_harm
240,clif_harm_e_11_1,5,5,clif,clif_harm
240,clif_harm_e_12_1,3,5,clif,clif_harm
240,clif_harm_e_13_1,4,5,clif,clif_harm
240,clif_harm_e_14_1,0,1,clif,clif_harm
240,clif_harm_e_15_1,5,5,clif,clif_harm
240,clif_harm_e_16_1,5,0,clif,clif_harm
240,clif_harm_ph_01_1,5,1,clif,clif_harm
240,clif_harm_ph_02_1,5,1,clif,clif_harm
240,clif_harm_ph_03_1,4,5,clif,clif_harm
240,clif_fair_02_1,5,3,clif,clif_fair
240,clif_fair_03_1,2,5,clif,clif_fair
240,clif_fair_04_1,0,5,clif,clif_fair
240,clif_fair_05_1,3,3,clif,clif_fair
240,clif_fair_06_1,5,5,clif,clif_fair
240,clif_fair_07_1,5,3,clif,clif_fair
240,clif_fair_08_1,5,5,clif,clif_fair
240,clif_fair_09_1,3,5,clif,clif_fair
240,clif_fair_10_1,3,5,clif,clif_fair
240,clif_fair_11_1,5,5,clif,clif_fair
240,clif_fair_12_1,5,5,clif,clif_fair
240,clif_pure_1_1,5,0,clif,clif_pure
240,clif_pure_02_1,4,1,clif,clif_pure
240,clif_pure_03_1,5,0,clif,clif_pure
240,clif_pure_04_1,5,1,clif,clif_pure
240,clif_pure_05_1,5,3,clif,clif_pure
240,clif_pure_06_1,5,0,clif,clif_pure
240,clif_pure_07_1,5,5,clif,clif_pure
240,clif_pure_08_1,5,0,clif,clif_pure
240,clif_pure_09_1,5,0,clif,clif_pure
240,clif_pure_10_1,5,1,clif,clif_pure
240,emt_14_1,5,5,emt,emt
240,emt_15_1,0,5,emt,emt
240,emt_12_1,1,3,emt,emt
240,emt_13_1,3,5,emt,emt
240,emt_11_1,5,5,emt,emt
240,emt_10_1,2,5,emt,emt
240,emt_09_1,3,5,emt,emt
240,emt_08_1,4,5,emt,emt
240,emt_07_1,0,5,emt,emt
240,emt_05_1,4,5,emt,emt
240,emt_04_1,5,1,emt,emt
240,emt_03_1,4,5,emt,emt
240,emt_02_1,5,5,emt,emt
240,emt_01_1,5,5,emt,emt
240,graham_pure_05_1,5,0,graham,graham_pure
240,graham_pure_04_1,0,0,graham,graham_pure
240,graham_pure_03_1,0,0,graham,graham_pure
240,graham_pure_02_1,3,5,graham,graham_pure
240,graham_pure_01_1,1,0,graham,graham_pure
240,graham_fair_05_1,5,5,graham,graham_fair
240,graham_fair_04_1,5,5,graham,graham_fair
240,graham_fair_03_1,5,3,graham,graham_fair
240,graham_fair_02_1,5,1,graham,graham_fair
240,graham_fair_01_1,5,5,graham,graham_fair
240,graham_harm_05_1,5,0,graham,graham_harm
240,graham_harm_04_1,0,5,graham,graham_harm
240,graham_harm_03_1,5,5,graham,graham_harm
240,graham_harm_02_1,3,5,graham,graham_harm
240,graham_harm_01_1,5,1,graham,graham_harm
241,clif_harm_e_01_1,3,3,clif,clif_harm
241,clif_harm_e_02_1,4,3,clif,clif_harm
241,clif_harm_e_03_1,4,4,clif,clif_harm
241,clif_harm_e_04_1,3,3,clif,clif_harm
241,clif_harm_e_05_1,4,4,clif,clif_harm
241,clif_harm_e_06_1,3,2,clif,clif_harm
241,clif_harm_e_07_1,3,3,clif,clif_harm
241,clif_harm_e_08_1,4,3,clif,clif_harm
241,clif_harm_e_09_1,2,5,clif,clif_harm
241,clif_harm_e_10_1,1,4,clif,clif_harm
241,clif_harm_e_11_1,2,3,clif,clif_harm
241,clif_harm_e_12_1,2,4,clif,clif_harm
241,clif_harm_e_13_1,3,5,clif,clif_harm
241,clif_harm_e_14_1,1,4,clif,clif_harm
241,clif_harm_e_15_1,3,5,clif,clif_harm
241,clif_harm_e_16_1,4,2,clif,clif_harm
241,clif_harm_ph_01_1,4,2,clif,clif_harm
241,clif_harm_ph_02_1,3,0,clif,clif_harm
241,clif_harm_ph_03_1,3,3,clif,clif_harm
241,clif_fair_02_1,5,3,clif,clif_fair
241,clif_fair_03_1,3,3,clif,clif_fair
241,clif_fair_04_1,1,5,clif,clif_fair
241,clif_fair_05_1,2,3,clif,clif_fair
241,clif_fair_06_1,3,3,clif,clif_fair
241,clif_fair_07_1,5,0,clif,clif_fair
241,clif_fair_08_1,4,3,clif,clif_fair
241,clif_fair_09_1,3,2,clif,clif_fair
241,clif_fair_10_1,5,5,clif,clif_fair
241,clif_fair_11_1,5,1,clif,clif_fair
241,clif_fair_12_1,2,3,clif,clif_fair
241,clif_pure_1_1,2,0,clif,clif_pure
241,clif_pure_02_1,2,0,clif,clif_pure
241,clif_pure_03_1,2,0,clif,clif_pure
241,clif_pure_04_1,5,0,clif,clif_pure
241,clif_pure_05_1,2,2,clif,clif_pure
241,clif_pure_06_1,5,0,clif,clif_pure
241,clif_pure_07_1,5,0,clif,clif_pure
241,clif_pure_08_1,2,0,clif,clif_pure
241,clif_pure_09_1,5,0,clif,clif_pure
241,clif_pure_10_1,2,0,clif,clif_pure
241,emt_14_1,1,4,emt,emt
241,emt_15_1,2,5,emt,emt
241,emt_12_1,2,2,emt,emt
241,emt_13_1,2,4,emt,emt
241,emt_11_1,2,5,emt,emt
241,emt_10_1,2,4,emt,emt
241,emt_09_1,1,3,emt,emt
241,emt_08_1,2,4,emt,emt
241,emt_07_1,4,2,emt,emt
241,emt_06_1,4,3,emt,emt
241,emt_05_1,2,5,emt,emt
241,emt_04_1,1,1,emt,emt
241,emt_03_1,2,4,emt,emt
241,emt_02_1,2,4,emt,emt
241,emt_01_1,5,3,emt,emt
241,graham_pure_05_1,4,0,graham,graham_pure
241,graham_pure_04_1,0,1,graham,graham_pure
241,graham_pure_03_1,3,2,graham,graham_pure
241,graham_pure_02_1,3,0,graham,graham_pure
241,graham_pure_01_1,0,0,graham,graham_pure
241,graham_fair_05_1,5,1,graham,graham_fair
241,graham_fair_04_1,5,3,graham,graham_fair
241,graham_fair_03_1,2,2,graham,graham_fair
241,graham_fair_02_1,5,1,graham,graham_fair
241,graham_fair_01_1,3,3,graham,graham_fair
241,graham_harm_05_1,5,1,graham,graham_harm
241,graham_harm_04_1,0,5,graham,graham_harm
241,graham_harm_03_1,3,4,graham,graham_harm
241,graham_harm_02_1,4,2,graham,graham_harm
241,graham_harm_01_1,4,3,graham,graham_harm
242,clif_harm_e_01_1,2,0,clif,clif_harm
242,clif_harm_e_02_1,2,0,clif,clif_harm
242,clif_harm_e_03_1,2,3,clif,clif_harm
242,clif_harm_e_04_1,4,2,clif,clif_harm
242,clif_harm_e_05_1,3,1,clif,clif_harm
242,clif_harm_e_06_1,2,0,clif,clif_harm
242,clif_harm_e_07_1,2,1,clif,clif_harm
242,clif_harm_e_08_1,2,1,clif,clif_harm
242,clif_harm_e_09_1,2,3,clif,clif_harm
242,clif_harm_e_10_1,2,1,clif,clif_harm
242,clif_harm_e_11_1,3,0,clif,clif_harm
242,clif_harm_e_12_1,3,0,clif,clif_harm
242,clif_harm_e_13_1,3,4,clif,clif_harm
242,clif_harm_e_14_1,1,0,clif,clif_harm
242,clif_harm_e_15_1,3,0,clif,clif_harm
242,clif_harm_e_16_1,3,0,clif,clif_harm
242,clif_harm_ph_01_1,3,0,clif,clif_harm
242,clif_harm_ph_02_1,3,0,clif,clif_harm
242,clif_harm_ph_03_1,3,0,clif,clif_harm
242,clif_fair_02_1,3,1,clif,clif_fair
242,clif_fair_03_1,2,0,clif,clif_fair
242,clif_fair_04_1,1,0,clif,clif_fair
242,clif_fair_05_1,1,1,clif,clif_fair
242,clif_fair_06_1,3,2,clif,clif_fair
242,clif_fair_07_1,5,1,clif,clif_fair
242,clif_fair_08_1,4,2,clif,clif_fair
242,clif_fair_09_1,3,2,clif,clif_fair
242,clif_fair_10_1,2,3,clif,clif_fair
242,clif_fair_11_1,4,1,clif,clif_fair
242,clif_fair_12_1,4,3,clif,clif_fair
242,clif_pure_1_1,4,0,clif,clif_pure
242,clif_pure_02_1,3,0,clif,clif_pure
242,clif_pure_03_1,4,0,clif,clif_pure
242,clif_pure_04_1,5,0,clif,clif_pure
242,clif_pure_05_1,0,1,clif,clif_pure
242,clif_pure_06_1,4,0,clif,clif_pure
242,clif_pure_07_1,3,0,clif,clif_pure
242,clif_pure_08_1,4,0,clif,clif_pure
242,clif_pure_09_1,5,0,clif,clif_pure
242,clif_pure_10_1,4,0,clif,clif_pure
242,emt_14_1,2,5,emt,emt
242,emt_15_1,3,3,emt,emt
242,emt_12_1,3,2,emt,emt
242,emt_13_1,4,3,emt,emt
242,emt_11_1,2,0,emt,emt
242,emt_10_1,3,1,emt,emt
242,emt_09_1,2,1,emt,emt
242,emt_08_1,2,4,emt,emt
242,emt_07_1,0,3,emt,emt
242,emt_06_1,3,2,emt,emt
242,emt_05_1,4,2,emt,emt
242,emt_04_1,4,1,emt,emt
242,emt_03_1,2,4,emt,emt
242,emt_02_1,4,0,emt,emt
242,emt_01_1,4,2,emt,emt
242,graham_pure_05_1,1,0,graham,graham_pure
242,graham_pure_04_1,3,0,graham,graham_pure
242,graham_pure_03_1,0,0,graham,graham_pure
242,graham_pure_02_1,5,0,graham,graham_pure
242,graham_pure_01_1,2,0,graham,graham_pure
242,graham_fair_05_1,5,1,graham,graham_fair
242,graham_fair_04_1,5,0,graham,graham_fair
242,graham_fair_03_1,2,2,graham,graham_fair
242,graham_fair_02_1,5,0,graham,graham_fair
242,graham_fair_01_1,2,1,graham,graham_fair
242,graham_harm_05_1,5,0,graham,graham_harm
242,graham_harm_04_1,3,0,graham,graham_harm
242,graham_harm_03_1,4,3,graham,graham_harm
242,graham_harm_02_1,5,0,graham,graham_harm
242,graham_harm_01_1,5,0,graham,graham_harm
243,clif_harm_e_01_1,4,2,clif,clif_harm
243,clif_harm_e_02_1,3,4,clif,clif_harm
243,clif_harm_e_03_1,3,3,clif,clif_harm
243,clif_harm_e_04_1,2,0,clif,clif_harm
243,clif_harm_e_05_1,3,2,clif,clif_harm
243,clif_harm_e_06_1,2,3,clif,clif_harm
243,clif_harm_e_07_1,5,2,clif,clif_harm
243,clif_harm_e_08_1,3,2,clif,clif_harm
243,clif_harm_e_09_1,4,2,clif,clif_harm
243,clif_harm_e_10_1,4,3,clif,clif_harm
243,clif_harm_e_11_1,2,1,clif,clif_harm
243,clif_harm_e_12_1,3,3,clif,clif_harm
243,clif_harm_e_13_1,3,1,clif,clif_harm
243,clif_harm_e_14_1,3,2,clif,clif_harm
243,clif_harm_e_15_1,4,2,clif,clif_harm
243,clif_harm_e_16_1,4,2,clif,clif_harm
243,clif_harm_ph_01_1,4,1,clif,clif_harm
243,clif_harm_ph_02_1,4,0,clif,clif_harm
243,clif_harm_ph_03_1,1,3,clif,clif_harm
243,clif_fair_02_1,4,2,clif,clif_fair
243,clif_fair_03_1,2,3,clif,clif_fair
243,clif_fair_04_1,1,4,clif,clif_fair
243,clif_fair_05_1,2,4,clif,clif_fair
243,clif_fair_06_1,4,4,clif,clif_fair
243,clif_fair_07_1,5,1,clif,clif_fair
243,clif_fair_08_1,4,1,clif,clif_fair
243,clif_fair_09_1,3,4,clif,clif_fair
243,clif_fair_10_1,3,4,clif,clif_fair
243,clif_fair_11_1,4,3,clif,clif_fair
243,clif_fair_12_1,4,3,clif,clif_fair
243,clif_pure_1_1,5,0,clif,clif_pure
243,clif_pure_02_1,4,1,clif,clif_pure
243,clif_pure_03_1,5,0,clif,clif_pure
243,clif_pure_04_1,4,1,clif,clif_pure
243,clif_pure_05_1,4,0,clif,clif_pure
243,clif_pure_06_1,5,0,clif,clif_pure
243,clif_pure_07_1,2,0,clif,clif_pure
243,clif_pure_08_1,5,2,clif,clif_pure
243,clif_pure_09_1,3,1,clif,clif_pure
243,clif_pure_10_1,4,1,clif,clif_pure
243,emt_14_1,3,5,emt,emt
243,emt_15_1,4,4,emt,emt
243,emt_12_1,2,4,emt,emt
243,emt_13_1,4,2,emt,emt
243,emt_11_1,3,3,emt,emt
243,emt_10_1,3,3,emt,emt
243,emt_09_1,3,3,emt,emt
243,emt_08_1,4,2,emt,emt
243,emt_07_1,3,4,emt,emt
243,emt_06_1,4,4,emt,emt
243,emt_05_1,2,3,emt,emt
243,emt_04_1,4,1,emt,emt
243,emt_03_1,4,3,emt,emt
243,emt_02_1,3,5,emt,emt
243,emt_01_1,5,5,emt,emt
243,graham_pure_05_1,5,0,graham,graham_pure
243,graham_pure_04_1,2,0,graham,graham_pure
243,graham_pure_03_1,4,1,graham,graham_pure
243,graham_pure_02_1,5,1,graham,graham_pure
243,graham_pure_01_1,3,0,graham,graham_pure
243,graham_fair_05_1,4,2,graham,graham_fair
243,graham_fair_04_1,5,3,graham,graham_fair
243,graham_fair_03_1,4,2,graham,graham_fair
243,graham_fair_02_1,4,2,graham,graham_fair
243,graham_fair_01_1,3,2,graham,graham_fair
243,graham_harm_05_1,5,0,graham,graham_harm
243,graham_harm_04_1,2,3,graham,graham_harm
243,graham_harm_03_1,3,3,graham,graham_harm
243,graham_harm_02_1,4,2,graham,graham_harm
243,graham_harm_01_1,5,0,graham,graham_harm
244,clif_harm_e_01_1,5,0,clif,clif_harm
244,clif_harm_e_02_1,5,0,clif,clif_harm
244,clif_harm_e_03_1,5,1,clif,clif_harm
244,clif_harm_e_04_1,5,0,clif,clif_harm
244,clif_harm_e_05_1,5,0,clif,clif_harm
244,clif_harm_e_06_1,5,0,clif,clif_harm
244,clif_harm_e_07_1,5,1,clif,clif_harm
244,clif_harm_e_08_1,5,0,clif,clif_harm
244,clif_harm_e_09_1,5,0,clif,clif_harm
244,clif_harm_e_10_1,3,0,clif,clif_harm
244,clif_harm_e_11_1,5,0,clif,clif_harm
244,clif_harm_e_12_1,4,0,clif,clif_harm
244,clif_harm_e_13_1,5,0,clif,clif_harm
244,clif_harm_e_14_1,4,0,clif,clif_harm
244,clif_harm_e_15_1,5,0,clif,clif_harm
244,clif_harm_e_16_1,5,0,clif,clif_harm
244,clif_harm_ph_01_1,5,0,clif,clif_harm
244,clif_harm_ph_02_1,5,0,clif,clif_harm
244,clif_harm_ph_03_1,4,0,clif,clif_harm
244,clif_fair_02_1,5,0,clif,clif_fair
244,clif_fair_03_1,5,1,clif,clif_fair
244,clif_fair_04_1,2,5,clif,clif_fair
244,clif_fair_05_1,5,0,clif,clif_fair
244,clif_fair_06_1,5,3,clif,clif_fair
244,clif_fair_07_1,5,0,clif,clif_fair
244,clif_fair_08_1,5,0,clif,clif_fair
244,clif_fair_09_1,5,0,clif,clif_fair
244,clif_fair_10_1,5,3,clif,clif_fair
244,clif_fair_11_1,5,0,clif,clif_fair
244,clif_fair_12_1,5,0,clif,clif_fair
244,clif_pure_1_1,5,0,clif,clif_pure
244,clif_pure_02_1,5,0,clif,clif_pure
244,clif_pure_03_1,5,0,clif,clif_pure
244,clif_pure_04_1,5,0,clif,clif_pure
244,clif_pure_05_1,5,0,clif,clif_pure
244,clif_pure_06_1,5,0,clif,clif_pure
244,clif_pure_07_1,4,0,clif,clif_pure
244,clif_pure_08_1,5,0,clif,clif_pure
244,clif_pure_09_1,5,0,clif,clif_pure
244,clif_pure_10_1,5,0,clif,clif_pure
244,emt_14_1,4,3,emt,emt
244,emt_15_1,2,1,emt,emt
244,emt_12_1,4,2,emt,emt
244,emt_13_1,3,1,emt,emt
244,emt_11_1,2,0,emt,emt
244,emt_10_1,2,4,emt,emt
244,emt_09_1,5,4,emt,emt
244,emt_08_1,5,1,emt,emt
244,emt_07_1,3,0,emt,emt
244,emt_06_1,4,1,emt,emt
244,emt_05_1,3,1,emt,emt
244,emt_04_1,5,0,emt,emt
244,emt_03_1,5,0,emt,emt
244,emt_02_1,5,0,emt,emt
244,emt_01_1,5,2,emt,emt
244,graham_pure_05_1,5,0,graham,graham_pure
244,graham_pure_04_1,4,0,graham,graham_pure
244,graham_pure_03_1,2,0,graham,graham_pure
244,graham_pure_02_1,5,0,graham,graham_pure
244,graham_pure_01_1,4,0,graham,graham_pure
244,graham_fair_05_1,5,0,graham,graham_fair
244,graham_fair_04_1,5,0,graham,graham_fair
244,graham_fair_03_1,2,0,graham,graham_fair
244,graham_fair_02_1,5,0,graham,graham_fair
244,graham_fair_01_1,5,0,graham,graham_fair
244,graham_harm_05_1,5,0,graham,graham_harm
244,graham_harm_04_1,1,0,graham,graham_harm
244,graham_harm_03_1,5,1,graham,graham_harm
244,graham_harm_02_1,5,0,graham,graham_harm
244,graham_harm_01_1,5,0,graham,graham_harm
245,clif_harm_e_01_1,5,0,clif,clif_harm
245,clif_harm_e_02_1,5,0,clif,clif_harm
245,clif_harm_e_03_1,5,0,clif,clif_harm
245,clif_harm_e_04_1,5,0,clif,clif_harm
245,clif_harm_e_05_1,5,0,clif,clif_harm
245,clif_harm_e_06_1,5,0,clif,clif_harm
245,clif_harm_e_07_1,5,0,clif,clif_harm
245,clif_harm_e_08_1,5,0,clif,clif_harm
245,clif_harm_e_09_1,5,0,clif,clif_harm
245,clif_harm_e_10_1,4,0,clif,clif_harm
245,clif_harm_e_11_1,5,0,clif,clif_harm
245,clif_harm_e_12_1,5,0,clif,clif_harm
245,clif_harm_e_13_1,5,0,clif,clif_harm
245,clif_harm_e_14_1,3,1,clif,clif_harm
245,clif_harm_e_15_1,3,0,clif,clif_harm
245,clif_harm_e_16_1,5,0,clif,clif_harm
245,clif_harm_ph_01_1,5,0,clif,clif_harm
245,clif_harm_ph_02_1,5,0,clif,clif_harm
245,clif_harm_ph_03_1,1,3,clif,clif_harm
245,clif_fair_02_1,5,0,clif,clif_fair
245,clif_fair_03_1,5,3,clif,clif_fair
245,clif_fair_04_1,5,0,clif,clif_fair
245,clif_fair_05_1,5,0,clif,clif_fair
245,clif_fair_06_1,5,0,clif,clif_fair
245,clif_fair_07_1,5,0,clif,clif_fair
245,clif_fair_08_1,5,0,clif,clif_fair
245,clif_fair_09_1,5,0,clif,clif_fair
245,clif_fair_10_1,5,1,clif,clif_fair
245,clif_fair_11_1,5,0,clif,clif_fair
245,clif_fair_12_1,5,0,clif,clif_fair
245,clif_pure_1_1,5,0,clif,clif_pure
245,clif_pure_02_1,5,0,clif,clif_pure
245,clif_pure_03_1,5,0,clif,clif_pure
245,clif_pure_04_1,5,0,clif,clif_pure
245,clif_pure_05_1,5,0,clif,clif_pure
245,clif_pure_06_1,5,0,clif,clif_pure
245,clif_pure_07_1,5,0,clif,clif_pure
245,clif_pure_08_1,5,0,clif,clif_pure
245,clif_pure_09_1,5,0,clif,clif_pure
245,clif_pure_10_1,5,0,clif,clif_pure
245,emt_14_1,5,5,emt,emt
245,emt_15_1,5,3,emt,emt
245,emt_12_1,5,0,emt,emt
245,emt_13_1,5,0,emt,emt
245,emt_11_1,5,0,emt,emt
245,emt_10_1,3,1,emt,emt
245,emt_09_1,5,2,emt,emt
245,emt_08_1,5,0,emt,emt
245,emt_06_1,4,3,emt,emt
245,emt_05_1,5,1,emt,emt
245,emt_04_1,5,0,emt,emt
245,emt_03_1,5,3,emt,emt
245,emt_02_1,5,0,emt,emt
245,emt_01_1,5,0,emt,emt
245,graham_pure_05_1,5,0,graham,graham_pure
245,graham_pure_04_1,5,0,graham,graham_pure
245,graham_pure_03_1,5,0,graham,graham_pure
245,graham_pure_02_1,5,0,graham,graham_pure
245,graham_pure_01_1,5,0,graham,graham_pure
245,graham_fair_05_1,5,1,graham,graham_fair
245,graham_fair_04_1,5,0,graham,graham_fair
245,graham_fair_03_1,4,0,graham,graham_fair
245,graham_fair_02_1,5,0,graham,graham_fair
245,graham_fair_01_1,4,1,graham,graham_fair
245,graham_harm_05_1,5,0,graham,graham_harm
245,graham_harm_04_1,5,2,graham,graham_harm
245,graham_harm_03_1,5,0,graham,graham_harm
245,graham_harm_02_1,5,2,graham,graham_harm
245,graham_harm_01_1,5,0,graham,graham_harm
246,clif_harm_e_01_1,5,0,clif,clif_harm
246,clif_harm_e_02_1,3,1,clif,clif_harm
246,clif_harm_e_03_1,4,1,clif,clif_harm
246,clif_harm_e_04_1,5,4,clif,clif_harm
246,clif_harm_e_05_1,4,1,clif,clif_harm
246,clif_harm_e_06_1,4,1,clif,clif_harm
246,clif_harm_e_07_1,5,1,clif,clif_harm
246,clif_harm_e_08_1,4,4,clif,clif_harm
246,clif_harm_e_09_1,3,3,clif,clif_harm
246,clif_harm_e_10_1,3,2,clif,clif_harm
246,clif_harm_e_11_1,4,4,clif,clif_harm
246,clif_harm_e_12_1,3,1,clif,clif_harm
246,clif_harm_e_13_1,3,1,clif,clif_harm
246,clif_harm_e_14_1,2,3,clif,clif_harm
246,clif_harm_e_15_1,3,2,clif,clif_harm
246,clif_harm_e_16_1,5,2,clif,clif_harm
246,clif_harm_ph_01_1,4,1,clif,clif_harm
246,clif_harm_ph_02_1,4,1,clif,clif_harm
246,clif_harm_ph_03_1,4,1,clif,clif_harm
246,clif_fair_02_1,5,2,clif,clif_fair
246,clif_fair_03_1,5,5,clif,clif_fair
246,clif_fair_04_1,3,2,clif,clif_fair
246,clif_fair_05_1,4,0,clif,clif_fair
246,clif_fair_06_1,4,4,clif,clif_fair
246,clif_fair_07_1,5,2,clif,clif_fair
246,clif_fair_08_1,5,2,clif,clif_fair
246,clif_fair_09_1,3,3,clif,clif_fair
246,clif_fair_10_1,3,1,clif,clif_fair
246,clif_fair_11_1,5,1,clif,clif_fair
246,clif_fair_12_1,4,0,clif,clif_fair
246,clif_pure_1_1,5,0,clif,clif_pure
246,clif_pure_02_1,3,1,clif,clif_pure
246,clif_pure_03_1,5,0,clif,clif_pure
246,clif_pure_04_1,4,0,clif,clif_pure
246,clif_pure_05_1,3,0,clif,clif_pure
246,clif_pure_06_1,5,0,clif,clif_pure
246,clif_pure_07_1,3,1,clif,clif_pure
246,clif_pure_08_1,4,3,clif,clif_pure
246,clif_pure_09_1,5,1,clif,clif_pure
246,clif_pure_10_1,3,0,clif,clif_pure
246,emt_14_1,4,1,emt,emt
246,emt_15_1,5,2,emt,emt
246,emt_12_1,4,2,emt,emt
246,emt_13_1,2,1,emt,emt
246,emt_11_1,3,1,emt,emt
246,emt_10_1,4,2,emt,emt
246,emt_09_1,4,2,emt,emt
246,emt_08_1,4,4,emt,emt
246,emt_07_1,3,1,emt,emt
246,emt_06_1,3,1,emt,emt
246,emt_05_1,3,1,emt,emt
246,emt_04_1,5,1,emt,emt
246,emt_03_1,3,3,emt,emt
246,emt_02_1,5,0,emt,emt
246,emt_01_1,5,3,emt,emt
246,graham_pure_05_1,2,0,graham,graham_pure
246,graham_pure_04_1,2,1,graham,graham_pure
246,graham_pure_03_1,3,1,graham,graham_pure
246,graham_pure_02_1,3,1,graham,graham_pure
246,graham_pure_01_1,3,0,graham,graham_pure
246,graham_fair_05_1,4,4,graham,graham_fair
246,graham_fair_04_1,5,1,graham,graham_fair
246,graham_fair_03_1,4,3,graham,graham_fair
246,graham_fair_02_1,5,2,graham,graham_fair
246,graham_fair_01_1,5,0,graham,graham_fair
246,graham_harm_05_1,5,1,graham,graham_harm
246,graham_harm_04_1,2,3,graham,graham_harm
246,graham_harm_03_1,4,1,graham,graham_harm
246,graham_harm_02_1,5,0,graham,graham_harm
246,graham_harm_01_1,5,1,graham,graham_harm
247,clif_harm_e_01_1,5,0,clif,clif_harm
247,clif_harm_e_02_1,4,0,clif,clif_harm
247,clif_harm_e_03_1,4,0,clif,clif_harm
247,clif_harm_e_04_1,3,0,clif,clif_harm
247,clif_harm_e_05_1,3,0,clif,clif_harm
247,clif_harm_e_06_1,4,0,clif,clif_harm
247,clif_harm_e_07_1,5,0,clif,clif_harm
247,clif_harm_e_08_1,3,0,clif,clif_harm
247,clif_harm_e_09_1,5,0,clif,clif_harm
247,clif_harm_e_10_1,3,0,clif,clif_harm
247,clif_harm_e_11_1,3,0,clif,clif_harm
247,clif_harm_e_12_1,3,0,clif,clif_harm
247,clif_harm_e_13_1,3,0,clif,clif_harm
247,clif_harm_e_14_1,3,0,clif,clif_harm
247,clif_harm_e_15_1,3,0,clif,clif_harm
247,clif_harm_e_16_1,5,0,clif,clif_harm
247,clif_harm_ph_01_1,4,0,clif,clif_harm
247,clif_harm_ph_02_1,4,0,clif,clif_harm
